# run=/home/sean/code/scaled/CSharpGenerators/output/verify-zerocopy-binary-sern83du csharpgenerators=f9cbd7911527b8272ee384926255f7aed160b794 scaledcompilers=a202a1fb80ad52df2bd2e99d5d6ee9910739a2eb omispecifications=fa3ed9cfcca776d736a223fecfc6f20b723da8d4
model	model_hash	stage	error	prev_stage	prev_error	defect	prev_defect	run
Ice.GapDetection.iMpact.v2	c0eedb8682b47898b46f43873a9c9b7da2a5b2c29a29f686cbae25f5404a9d3e	generation	Model 'Ice.GapDetection.iMpact.v2': no ZeroCopy walker for tree 'packet': no path from its root to a message dispatch.	passed		zc-walker-unsupported-path		/home/sean/code/scaled/CSharpGenerators/output/verify-zerocopy-binary-sern83du
Ice.IceFutures.Bgw.Sbe.v7.0	c58191affc5c8e33178e24a2f9f3dca77acaab7a2cc9e560cf6f3131d03d27be	generation	Model 'Ice.IceFutures.Bgw.Sbe.v7.0': the generator does not emit counted group 'packet.simpleopenframe.payload.ipreportmessage.ipreportmessagenousersgroups.ipreportmessagenousersgroup' because the group does not have a supported row cursor.	passed		zc-counted-group-no-row-cursor		/home/sean/code/scaled/CSharpGenerators/output/verify-zerocopy-binary-sern83du
Ice.IceFutures.Mdf.iMpact.v1.1.24	7e199ef90047a545105d0d42c22e31e1943b90ea8af945d8c41ac34dd51c7a2b	generation	Model 'Ice.IceFutures.Mdf.iMpact.v1.1.24': the generator does not emit counted group 'packet.message.payload.newfuturesstrategydefinitionmessage.legdefinition' because the group does not have a supported row cursor.	passed		zc-counted-group-no-row-cursor		/home/sean/code/scaled/CSharpGenerators/output/verify-zerocopy-binary-sern83du
Ice.IceFutures.Mdf.iMpact.v1.1.33	0c836788894ab314ac065bce557fbb6c9f89dd91a1bba2429fc59f6ab9c0bd01	generation	Model 'Ice.IceFutures.Mdf.iMpact.v1.1.33': the generator does not emit counted group 'packet.message.payload.newfuturesstrategydefinitionmessage.legdefinition' because the group does not have a supported row cursor.	passed		zc-counted-group-no-row-cursor		/home/sean/code/scaled/CSharpGenerators/output/verify-zerocopy-binary-sern83du
Ice.IceFutures.Mdf.iMpact.v1.1.34	53461ad4883bdc7069faf5b9f7fee9ecc7008c2dd6d1ca41aea4e30d85fb5e40	generation	Model 'Ice.IceFutures.Mdf.iMpact.v1.1.34': the generator does not emit counted group 'packet.message.payload.newfuturesstrategydefinitionmessage.legdefinition' because the group does not have a supported row cursor.	passed		zc-counted-group-no-row-cursor		/home/sean/code/scaled/CSharpGenerators/output/verify-zerocopy-binary-sern83du
Ice.IceFutures.Mdf.iMpact.v1.1.43	ca2e929ad877ac60fcf10b12eef929b2496e22b1b99af5e6ded6ff1ad8223b5b	generation	Model 'Ice.IceFutures.Mdf.iMpact.v1.1.43': the generator does not emit counted group 'packet.message.payload.newfuturesstrategydefinitionmessage.legdefinition' because the group does not have a supported row cursor.	passed		zc-counted-group-no-row-cursor		/home/sean/code/scaled/CSharpGenerators/output/verify-zerocopy-binary-sern83du
Ice.IceFutures.Mdf.iMpact.v1.1.51	373725c7bcfc5bc8bbcccfa58d9755bb8bc15341318a2fe68bcc250f4d7234c3	generation	Model 'Ice.IceFutures.Mdf.iMpact.v1.1.51': the generator does not emit counted group 'packet.message.payload.newfuturesstrategydefinitionmessage.legdefinition' because the group does not have a supported row cursor.	passed		zc-counted-group-no-row-cursor		/home/sean/code/scaled/CSharpGenerators/output/verify-zerocopy-binary-sern83du
Iex.GapDetection.IexTp.v1	0616cfdafb4f1741dedf295cad5206f744ed2320306a546004d91541de85c052	generation	Model 'Iex.GapDetection.IexTp.v1': no ZeroCopy walker for tree 'packet': no path from its root to a message dispatch.	passed		zc-walker-unsupported-path		/home/sean/code/scaled/CSharpGenerators/output/verify-zerocopy-binary-sern83du
Iex.IexEquities.Deep.IexTp.v1.06	fb6a6b372b40f84fc9af17f0e91a31d86d01b8f11504a14ecacdd979cdf7268d	passed						/home/sean/code/scaled/CSharpGenerators/output/verify-zerocopy-binary-sern83du
Iex.IexEquities.Deep.IexTp.v1.08	66f3ec66c6bda21c3f2947d262f9f1a76d8786294c66b174798384370cd90a56	passed						/home/sean/code/scaled/CSharpGenerators/output/verify-zerocopy-binary-sern83du
Iex.IexEquities.Deep.Snap.v1.6	0f8c768d2b95a070644c369d6333e23ccce4f40e4ea114196c05f157b87e67fa	passed						/home/sean/code/scaled/CSharpGenerators/output/verify-zerocopy-binary-sern83du
Iex.IexEquities.DeepPlus.IexTp.v1.01	4da234cf11ea3ebc4b6c28429e1f5973451aa33a1ab00e914493955b4e3368a9	passed						/home/sean/code/scaled/CSharpGenerators/output/verify-zerocopy-binary-sern83du
Iex.IexEquities.DeepPlus.IexTp.v1.05	28662bb7469654250abdbcac4478b84f8e51eda7316c4ce5ac5e14947ea3553b	passed						/home/sean/code/scaled/CSharpGenerators/output/verify-zerocopy-binary-sern83du
Iex.IexEquities.DeepPlus.Snap.v1.06	65b4a0df0bf7c1a06bc123a5a7deb43d939ade913861b202cfd3ccbcfe5762a8	passed						/home/sean/code/scaled/CSharpGenerators/output/verify-zerocopy-binary-sern83du
Iex.IexEquities.IexTpHeader.Udp.v1.0	ef2f6badbd7779067c389d1cf22e43d90b45836443a0cdc4ef494b52db6705d6	generation	Model 'Iex.IexEquities.IexTpHeader.Udp.v1.0': no ZeroCopy walker for tree 'packet': no path from its root to a message dispatch.	passed		zc-walker-unsupported-path		/home/sean/code/scaled/CSharpGenerators/output/verify-zerocopy-binary-sern83du
Iex.IexEquities.MatchingEngine.Ipc.v1.0	ba272bed2b49f7483217ee5f8a9e7cbe43557abf46a76dde34864b4324d98c8e	generation	Model 'Iex.IexEquities.MatchingEngine.Ipc.v1.0': no ZeroCopy walker for tree 'packet': no path from its root to a message dispatch.	passed		zc-walker-unsupported-path		/home/sean/code/scaled/CSharpGenerators/output/verify-zerocopy-binary-sern83du
Iex.IexEquities.Tops.IexTp.v1.56	abcc8c3571da60b5de3d13fd8aebd5c6750424b5a56f23d6b7c1b69af2472103	packets	Packet Iex.IexEquities.Tops.IexTp.v1.56/TradeReportMessage.pcap exited 1	passed		iex-tops-tradereport-fixture-newer-version		/home/sean/code/scaled/CSharpGenerators/output/verify-zerocopy-binary-sern83du
Iex.IexEquities.Tops.IexTp.v1.64	afdf201a165f34ba1526f053793ae6248e34097dd906985088cd1df8eb2e8d01	passed						/home/sean/code/scaled/CSharpGenerators/output/verify-zerocopy-binary-sern83du
Iex.IexEquities.Tops.IexTp.v1.66	6781522f4567212dd53b1a2d4aec36759ca8273424e893c4e4078b78f61ec9b0	passed						/home/sean/code/scaled/CSharpGenerators/output/verify-zerocopy-binary-sern83du
Iex.IexEquities.Tops.Snap.v1.6	420fba43cd814821bf450b675742de23f34e94af899fe30724b8ef269bb78218	passed						/home/sean/code/scaled/CSharpGenerators/output/verify-zerocopy-binary-sern83du
Iex.IexOptions.BinaryOrderEntry.Sbe.v1.02	3931f7f21514b16615be7490bd362f9c7b0ac907bc3b8d3c9450124497da88a5	generation	Specified argument was out of the range of valid values. (Parameter 'Unknown Type: [Field] Delta')			floating-point-field		/home/sean/code/scaled/CSharpGenerators/output/verify-zerocopy-binary-sern83du
Iex.IexOptions.BinaryOrderEntry.Sbe.v1.03	d2e795d2fc36cc01f5f99e41de73a3edb5eea3995062649309c63a5265addd71	generation	Specified argument was out of the range of valid values. (Parameter 'Unknown Type: [Field] Delta')			floating-point-field		/home/sean/code/scaled/CSharpGenerators/output/verify-zerocopy-binary-sern83du
Iex.IexOptions.MarketData.Sbe.v1.03	e428a0de14d303c5204c17a475e907919fbf6d25da2da180e3badcb42d66b537	generation	Model 'Iex.IexOptions.MarketData.Sbe.v1.03': the generator does not emit counted group 'packet.sbemessage.payload.sequencedpacketmessage.sequencedpacketmessagemessagesgroups.sequencedpacketmessagemessagesgroup' because the group does not have a supported row cursor.	passed		zc-counted-group-no-row-cursor		/home/sean/code/scaled/CSharpGenerators/output/verify-zerocopy-binary-sern83du
Iex.IexOptions.MarketData.Sbe.v1.04	ed2a1e7388b966537dca3cf1f9b010da001696b2270320d4bd79e699edf18a39	generation	Model 'Iex.IexOptions.MarketData.Sbe.v1.04': the generator does not emit counted group 'packet.sbemessage.payload.sequencedpacketmessage.sequencedpacketmessagemessagesgroups.sequencedpacketmessagemessagesgroup' because the group does not have a supported row cursor.			zc-counted-group-no-row-cursor		/home/sean/code/scaled/CSharpGenerators/output/verify-zerocopy-binary-sern83du
Iex.IexOptions.Session.Sbe.v1.01	65f2598f3ce63f9ed5a82f1c5605700ec1bfcf8a6967c0582115c5046f17a201	generation	Model 'Iex.IexOptions.Session.Sbe.v1.01': the generator does not emit counted group 'clientpacket.sbemessage.payload.gatewayheartbeatmessage.subsessionsgroups.subsessionsgroup' because the group does not have a supported row cursor.			zc-counted-group-no-row-cursor		/home/sean/code/scaled/CSharpGenerators/output/verify-zerocopy-binary-sern83du
Imperative.IntelligentCross.DepthOfBook.Aspen.v1.11	b040fc54ad93264fab69a7a9858ed5e991ccafd9ea8192ca0fd836208000b6d3	passed						/home/sean/code/scaled/CSharpGenerators/output/verify-zerocopy-binary-sern83du
Jnx.JnxBonds.Pts.Itch.v1.2	cbaf06b4857d3d85f4d7c697972fc6dfcb810ce76620822b56616ac4847639d8	passed						/home/sean/code/scaled/CSharpGenerators/output/verify-zerocopy-binary-sern83du
Jnx.JnxBonds.Pts.Ouch.v1.4	0e6f2e3e2aa53ca7c47d3af8652307b525ecfc51e4a6f1bfa4f426b425f66da6	passed		generation	Model 'Jnx.JnxBonds.Pts.Ouch.v1.4': some dispatch targets of 'serverpacket.serversoupbintcppacket.serverpayload' carry a Size rule and some do not.		mixed-size-rule-dispatch-targets	/home/sean/code/scaled/CSharpGenerators/output/verify-zerocopy-binary-sern83du
Jnx.JnxBonds.Pts.Ouch.v2.01	21c34a8e8065fcaef2655a3a4772d6e2dff0715d891d1cc1c6dc953d41996f85	passed		generation	Model 'Jnx.JnxBonds.Pts.Ouch.v2.01': some dispatch targets of 'serverpacket.serversoupbintcppacket.serverpayload' carry a Size rule and some do not.		mixed-size-rule-dispatch-targets	/home/sean/code/scaled/CSharpGenerators/output/verify-zerocopy-binary-sern83du
Jnx.JnxEquities.Pts.Glimpse.v1.3	9f0b5773cd5eb17ac42a3907c264d21ecda5d8c8f34601228756e59e4b1b30b0	passed		generation	Model 'Jnx.JnxEquities.Pts.Glimpse.v1.3': the generator does not emit a writer for 'clienttcppacket.clientsoupbintcppacket.clienttcppayload.unsequenceddatapacket' because child 'clienttcppacket.clientsoupbintcppacket.clienttcppayload.unsequenceddatapacket.unsequencedmessage' is not static.		zc-writer-nonstatic-prefix-child	/home/sean/code/scaled/CSharpGenerators/output/verify-zerocopy-binary-sern83du
Jnx.JnxEquities.Pts.Itch.v1.6	8a8f087ca1945f8e9f177437abd12c5d331a89c335438a36f356775eaac1e126	passed						/home/sean/code/scaled/CSharpGenerators/output/verify-zerocopy-binary-sern83du
Jnx.JnxEquities.Pts.Itch.v1.7	713339cc6eba80997d818e2aac72467194e81ceda7854058579fbd2c310977f8	passed		generation	Model 'Jnx.JnxEquities.Pts.Itch.v1.7': the generator does not emit a writer for 'clienttcppacket.clientsoupbintcppacket.clienttcppayload.unsequenceddatapacket' because child 'clienttcppacket.clientsoupbintcppacket.clienttcppayload.unsequenceddatapacket.unsequencedmessage' is not static.		zc-writer-nonstatic-prefix-child	/home/sean/code/scaled/CSharpGenerators/output/verify-zerocopy-binary-sern83du
Jnx.JnxEquities.Pts.Itch.v2.0	fa25e834aad450ed8181f18e15ec1fa0685b7c03515cd5ae4c4c6fbe8be75a14	passed						/home/sean/code/scaled/CSharpGenerators/output/verify-zerocopy-binary-sern83du
Jnx.JnxEquities.Pts.Ouch.v1.11	9ad387d5f14406c40033172f23421b7ddb43cb0186f080c56b336156fd0554f4	passed		generation	Model 'Jnx.JnxEquities.Pts.Ouch.v1.11': some dispatch targets of 'serverpacket.serversoupbintcppacket.serverpayload' carry a Size rule and some do not.		mixed-size-rule-dispatch-targets	/home/sean/code/scaled/CSharpGenerators/output/verify-zerocopy-binary-sern83du
Jnx.JnxEquities.Pts.Ouch.v2.01	f850fa54fd8d6554e788baa89668a1214a316156b932f108b1e0f133b5c53a7f	passed		generation	Model 'Jnx.JnxEquities.Pts.Ouch.v2.01': some dispatch targets of 'serverpacket.serversoupbintcppacket.serverpayload' carry a Size rule and some do not.		mixed-size-rule-dispatch-targets	/home/sean/code/scaled/CSharpGenerators/output/verify-zerocopy-binary-sern83du
Jpx.FseEquities.MarketByOrder.Flex.v1.1	f115b09e544317ee6c21a109afd1c28de774b4c2cc39971e83be39312b8f4e97	generation	Model 'Jpx.FseEquities.MarketByOrder.Flex.v1.1': the generator does not emit a writer for 'tcppacket.tcppayload.messageresponsemessage' because child 'tcppacket.tcppayload.messageresponsemessage.data' is not static.	generation	Character enum 'Status Flag' (udppacket.message.payload.tradingstatusmessage.statusflag) value 'Trading Halted Accepting Orders' has data 'A0'. A one-byte ASCII enum value must contain exactly one character.	zc-writer-nonstatic-prefix-child	char-enum-one-char	/home/sean/code/scaled/CSharpGenerators/output/verify-zerocopy-binary-sern83du
Jpx.GapDetection.Flex.v1	41313ede71c60c34c9b3ed2a0e29280d1753d7b8200458a51c5795cf2bac1cfd	generation	Model 'Jpx.GapDetection.Flex.v1': no ZeroCopy walker for tree 'packet': no path from its root to a message dispatch.	passed		zc-walker-unsupported-path		/home/sean/code/scaled/CSharpGenerators/output/verify-zerocopy-binary-sern83du
Jpx.NseEquities.MarketByOrder.Flex.v1.1	d659c9c28e7c6079ff0c5de04cc7b4aafed2768582478e1e963fd8663098ffed	generation	Model 'Jpx.NseEquities.MarketByOrder.Flex.v1.1': the generator does not emit a writer for 'tcppacket.tcppayload.messageresponsemessage' because child 'tcppacket.tcppayload.messageresponsemessage.data' is not static.	generation	Character enum 'Status Flag' (udppacket.message.payload.tradingstatusmessage.statusflag) value 'Trading Halted Accepting Orders' has data 'A0'. A one-byte ASCII enum value must contain exactly one character.	zc-writer-nonstatic-prefix-child	char-enum-one-char	/home/sean/code/scaled/CSharpGenerators/output/verify-zerocopy-binary-sern83du
Jpx.OseDerivatives.GeniumInet.Itch.v5.0.6	1f77a099edc54d9ff26daf9b72a606fcdb21019e3d2173be57d1434ba6ff8017	passed		generation	Bitfield container 'Order Attributes' (address: 'packet.messages.message.payload.addordernompid.orderattributes') is 2 bytes but has no explicit Endian trait. Add exactly one Endian trait with value Big or Little upstream.		bitfield-no-endian	/home/sean/code/scaled/CSharpGenerators/output/verify-zerocopy-binary-sern83du
Jpx.OseDerivatives.GeniumInet.Ouch.v5.0	31c6a1221c8fa2a6a0bd0ece54ce4f198ab8ff885b3d23180d699facd275b9a7	passed		generation	Model 'Jpx.OseDerivatives.GeniumInet.Ouch.v5.0': some dispatch targets of 'serverpacket.serversoupbintcppacket.serverpayload' carry a Size rule and some do not.		mixed-size-rule-dispatch-targets	/home/sean/code/scaled/CSharpGenerators/output/verify-zerocopy-binary-sern83du
Jpx.SseEquities.MarketByOrder.Flex.v1.1	d5eb5000d6a16733ee6fac5f1bcb120fee006d0f26ca19b4bb45f7e2a42a4fe7	generation	Model 'Jpx.SseEquities.MarketByOrder.Flex.v1.1': the generator does not emit a writer for 'tcppacket.tcppayload.messageresponsemessage' because child 'tcppacket.tcppayload.messageresponsemessage.data' is not static.	generation	Character enum 'Status Flag' (udppacket.message.payload.tradingstatusmessage.statusflag) value 'Trading Halted Accepting Orders' has data 'A0'. A one-byte ASCII enum value must contain exactly one character.	zc-writer-nonstatic-prefix-child	char-enum-one-char	/home/sean/code/scaled/CSharpGenerators/output/verify-zerocopy-binary-sern83du
Jpx.TseEquities.MarketByOrder.Flex.v1.1	19a8d748f2ba90f3fed34524e29bd648a77d21331932d4281c5699031e4758b9	generation	Model 'Jpx.TseEquities.MarketByOrder.Flex.v1.1': the generator does not emit a writer for 'tcppacket.tcppayload.messageresponsemessage' because child 'tcppacket.tcppayload.messageresponsemessage.data' is not static.	generation	Character enum 'Status Flag' (udppacket.message.payload.tradingstatusmessage.statusflag) value 'Trading Halted Accepting Orders' has data 'A0'. A one-byte ASCII enum value must contain exactly one character.	zc-writer-nonstatic-prefix-child	char-enum-one-char	/home/sean/code/scaled/CSharpGenerators/output/verify-zerocopy-binary-sern83du
Jse.Itac.BasicNativeTrading.Ntgi.v4.05	0cfb4c6c9c31b3213e35843c98f54bd6bb80f3eaa52089c34218c26ada7836d6	passed		generation	Model 'Jse.Itac.BasicNativeTrading.Ntgi.v4.05': the generator does not emit a writer for 'packet.message.payload.newordermessage' because child 'packet.message.payload.newordermessage.selftradepreventionkey' carries an Optional rule with a dependency, so 'packet.message.payload.newordermessage''s layout omits it and the writer cannot return its present form.		zc-writer-optional-dependency-layout-omits	/home/sean/code/scaled/CSharpGenerators/output/verify-zerocopy-binary-sern83du
Jse.Itac.BasicNativeTradingRecovery.Ntgi.v4.05	5b43ef40da2c087e4c4e3c4dab4b178eaac0eb26642f9829b08a5d88f40ea371	passed		generation	Model 'Jse.Itac.BasicNativeTradingRecovery.Ntgi.v4.05': the generator does not emit a writer for 'packet.message.payload.executionreportmessage' because child 'packet.message.payload.executionreportmessage.selftradepreventionkey' carries an Optional rule with a dependency, so 'packet.message.payload.executionreportmessage''s layout omits it and the writer cannot return its present form.		zc-writer-optional-dependency-layout-omits	/home/sean/code/scaled/CSharpGenerators/output/verify-zerocopy-binary-sern83du
Jse.Itac.EnhancedNativeTrading.Ntgi.v4.04	55d7212d6db9e5ffab2a55c1406c12fac89a4a97a661ed87713afd2726dec00a	passed						/home/sean/code/scaled/CSharpGenerators/output/verify-zerocopy-binary-sern83du
Jse.Itac.EnhancedNativeTradingRecovery.Ntgi.v4.04	e51023c0d60f968cb5b93ce3b8643c2e6f2c40312593a90d80c8b80fad9dd58e	passed						/home/sean/code/scaled/CSharpGenerators/output/verify-zerocopy-binary-sern83du
Jse.Itac.MarketData.Mitch.v4.07	66f3174855edefeff66a81f6109bc1c06cdf915fcb3acbe9206a4a034946ed43	passed		generation	Model 'Jse.Itac.MarketData.Mitch.v4.07': the generator does not emit a writer for 'packet.message.payload.symboldirectorymessage' because child 'packet.message.payload.symboldirectorymessage.leg1symbol' carries an Optional rule with a dependency, so 'packet.message.payload.symboldirectorymessage''s layout omits it and the writer cannot return its present form.		zc-writer-optional-dependency-layout-omits	/home/sean/code/scaled/CSharpGenerators/output/verify-zerocopy-binary-sern83du
